id,tweet,lat,long,party,region,cluster
"8,43E+22",Mon 27 Mar: J. Bernardt in Bitterzoet https://t.co/RIjfJXBjVK #Amsterdam #Nightlife #hoplr https://t.co/NmaJ0VpSE0,5.237.746.093,489.428.061,10,2,3.00E+00
"8,43E+22",Naar Helmond voor de #VVD (@ Station Sittard in Sittard Limburg) https://t.co/NfBehI22XM,510.016.303,585.884.571,10,19,5.00E+00
"8,43E+21",Verloren maar jammer van de coaches en trainers van de tegen partij. (@ SV Geinoord) https://t.co/Lwz8DijXdX https://t.co/GMLZPmxQlP,5.201.416.335,508.394.953,10,19,5.00E+00
"8,43E+21",Steve op bezoek. (@ Brouwerij Poesiat &amp; Kater in Amsterdam) https://t.co/nRjPeZZuFB https://t.co/EhKBPKFFxc,5.235.764.425,493.567.228,10,19,5.00E+00
"8,43E+22",#ICDirect 1027 (V 12:28 van Rotterdam) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,10,19,5.00E+00
"8,43E+22",#balpen met #opdruk blijft een van de beste #relatiegeschenken. Deze 3-in-1 #smartphone #pen is… https://t.co/WkGn76tTnm,52.335.503,46.363.455,10,16,1.10E+01
"8,43E+22",P 1 Brandmelding OMS Goodwillcentrum Middelveld Comeniusstraat 12 Amsterdam [ 13GG02 13ASP ] https://t.co/skkkGRZ1OX #p2000,523.594.414,4.827.727,10,16,1.10E+01
"8,43E+22",⒍ #Matchday⒎ #gaezwo⒏ Open Dag⒐ Jong Ajax⒑ Kamer2017/3/18 11:56 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,10,4,0.00E+00
"8,43E+22",Ajax Amsterdam @ Amsterdam ArenA https://t.co/CnA8hvkgGB,5.231.375.909,494.203.107,10,12,9.00E+00
"8,43E+22",Erg vroeg al hier voor mijn doen. (@ Amsterdam Airport @Schiphol in Schiphol Noord-Holland) https://t.co/oSpMKMWy8z,5.230.967.516,476.297.052,10,0,1.30E+01
"8,43E+22",#Intercity 1143 (V 12:11 van Rotterdam) naar Breda rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,10,15,1.10E+01
"8,43E+22","Dos'46🙋🏻 (@ Topsportcentrum ""De Koog"" in Koog aan de Zaan) https://t.co/j1rYlnF8mn",52.470.245,48.030.763,10,4,0.00E+00
"8,43E+22",#AMSTERDAM #AML | Prio: 1 Vechtpartij Mosveld 1031AD Amsterdam | https://t.co/S4WyZBoimy,52.390.736,49.136.887,10,13,9.00E+00
"8,43E+22",#ICDirect 1027 (V 12:55 van Amsterdam Airport) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,10,18,5.00E+00
"8,43E+22",⒍ #nieuwsshow⒎ #Matchday⒏ Jong Ajax⒐ Schalke 04⒑ Kamer2017/3/18 12:16 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,10,12,9.00E+00
"8,43E+22",I'm at Home in Hoofddorp Noord-Holland https://t.co/XPo2DSSL1N,5.229.604.316,466.387.648,10,2,3.00E+00
"8,43E+22",#R1/Ring Antwerpen Ring 2 (Nederland) ter hoogte van Antwerpen-Noord Ongeval Rechterrijstrook versperd sinds 18/03/2017 12:23,512.637,443.605,10,13,9.00E+00
"8,43E+22",#Intercity 1140 (V 13:18 van Rotterdam) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,10,12,9.00E+00
"8,43E+22",#Intercity 1140 (V 13:29 van Delft) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.200.666.809,435.638.905,10,18,5.00E+00
"8,43E+22",A1 13101 Rit 32555 Amsterdam Sarphatistraat 1018EV 35 Fotoacademie https://t.co/k7R1spYx1d #p2000,523.606.224,49.052.358,10,1,2.00E+00
"8,43E+22",#ICDirect 929 (V 13:10 van Rotterdam) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,10,2,3.00E+00
"8,43E+22",I'm at Amsterdam Müzesi - @amsterdammuseum in Amsterdam Noord-Holland w/ @remziye_yildiz @karagozaysen https://t.co/OPhEDCMKdO,5.237.033.894,489.086.044,10,19,5.00E+00
"8,43E+22",Dit was de knapste tijdens het diner bij chouxrestaurant. Vette kwark granita van wortellof … https://t.co/kFNnIjHfWJ,5.237.770.198,490.726.382,10,15,1.10E+01
"8,43E+22",Vandaag wederom dagje #Nationalecarrierebeurs voor werkenbijns! Meer weten over werken bij NS?… https://t.co/pKPpBdIRuQ,5.234.123,488.991,10,13,9.00E+00
"8,43E+22",In line 1 of 2 for the Rijksmuseum. #amsterdam #art @ Rijksmuseum https://t.co/OLI4Bn87wV,5.235.995,48.853.799,10,2,3.00E+00
"8,43E+22",A1 13163 Rit 32563 Amsterdam Funenkade 1018AL 7 Brouwerij t IJ https://t.co/dhlpHst2x5 #p2000,523.666.123,49.265.777,10,12,9.00E+00
"8,43E+22",#tb Amsterdam - 10/2016.⁰.⁰.⁰. #traveltheworld #iamatraveler #lifeofadventure #heimplanet… https://t.co/KLH4sz5069,523.731,4.8922,10,19,5.00E+00
"8,43E+22",B1 13102 Rit 32565 Amsterdam De Boelelaan 1081HV 1117 VU 5C longafdeling https://t.co/hhCgx6e6gr #p2000,523.349.075,48.731.634,10,15,1.10E+01
"8,43E+21",MWNL - Nederlanders in VS opgelucht: geen 'Dutch Donald Trump' - New Yorker Hugo van Dijk heeft in zijn hele leven… https://t.co/6Bfgd6WA8L,5.239.398.971,488.725.586,10,4,0.00E+00
"8,43E+22",A1 13175 Rit 32571 Amsterdam Plesmanlaan https://t.co/vKbLUSD1Ed #p2000,523.510.698,48.196.422,10,15,1.10E+01
"8,43E+22",#ICDirect 929 (V 13:37 van Amsterdam Airport) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,10,13,9.00E+00
"8,43E+22",A1 13121 Rit 32575 Amsterdam Johan Huizingalaan 1065JH 170 H th https://t.co/rtU5ZhdEdp #p2000,523.585.527,48.270.737,10,13,9.00E+00
"8,43E+22",I'm at Westermarkt in Amsterdam Noord-Holland https://t.co/Dt2BpADepW,5.237.410.315,488.391.479,10,15,1.10E+01
"8,43E+22",Nu bij de Politieke ledenraad in Utrecht. Heel veel leden aanwezig. !!,523.401.735,48.879.277,10,2,3.00E+00
"8,43E+22",😝😝😝😝 @ Rijksmuseum https://t.co/mqMAj7MSM8,5.235.995,48.853.799,10,12,9.00E+00
"8,43E+22",Heerlijk broodje (@ Vegan @ Home) https://t.co/n3NWTtLD19 https://t.co/iFyIK0gP35,5.231.182.098,465.685.844,10,19,5.00E+00
"8,43E+22",1880 #muesum @ Rijksmuseum https://t.co/lKaHjSZyUd,5.235.995,48.853.799,10,2,3.00E+00
"8,43E+22",Vandaag geshopt met mijn mini styling angel voor de aller leukste knapste liefste!!!… https://t.co/aD1DIeprq5,52.359.444,4.878.056,10,13,9.00E+00
"8,43E+21","Ik noem dit werk ""Stilleven van mijn vrouw 3"" @ Paleis Van Vollenhovenlaan https://t.co/BJpOQfA04B",52.077.179,5.094.709,10,7,1.20E+01
"8,43E+22",P 1 Reanimatie Crabschuytstraat 204 Amsterdam [ 13GG04 13ASY ] https://t.co/kiAACFbXDo #p2000,5.240.909.313,491.370.321,10,16,1.10E+01
"8,43E+22",I'm at Café Zwart in Amsterdam Netherlands https://t.co/X4yaUQYxFD,52.372.484,4.894.023,10,16,1.10E+01
"8,43E+22",Joeri had het erg zwaar toen hij uit de kast kwam. Zijn vriend Richard is altijd zijn steun en… https://t.co/isoz0FtpwQ,523.339,492.161,10,12,9.00E+00
"8,43E+21",⒍ #huiijs⒎ #hhckoz⒏ Jordi Cruijff⒐ Jong Ajax⒑ Schalke 042017/3/18 14:17 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,10,16,1.10E+01
"8,43E+21",A1 13112 Rit 32593 Amsterdam Arendonksingel 1066KW 1 https://t.co/Qzaz0LdRLx #p2000,523.493.186,4.814.359,10,19,5.00E+00
"8,43E+22",B1 13406 Rit 32597 Amsterdam Jan Tooropstraat 1061AE 164 OLVGW seh https://t.co/P4dH0Dy2rr #p2000,523.703.613,48.395.754,10,2,3.00E+00
"8,43E+22",Wanneer iedereen in de escape room is &amp; ik dit niet durf. Oeps. (@ De @VoltageTilburg in Tilburg Nederland) https://t.co/KE0sv5J5ML,5.154.668.199,508.821.487,10,2,3.00E+00
"8,43E+22",⒍ #kamerbreed⒎ #huiijs⒏ Eurosport⒐ Jordi Cruijff⒑ Jong Ajax2017/3/18 14:37 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,10,2,3.00E+00
"8,43E+22",Harde pokoe's harde pica's!Gisteren nieuwe promofoto's gemaakt met equalz_ en @DwayneMeerzorg… https://t.co/xzOIloiBpf,5.238.410.265,490.309.747,10,2,3.00E+00
"8,43E+22",Vandaag 4 bomen geplant voor mijn oom tante nichtje en neefje in #Vijhuizen bij het #MH17… https://t.co/3nMLuXdj5l,52.35,4.6772,10,13,9.00E+00
"8,43E+22",File op A10 Stilstaand verkeer #A10 #A10_KAD #file #fileleed #verkeer https://t.co/ancXbzU8AG,5.242.512,488.819,10,13,9.00E+00
"8,43E+22",Overstap 1....en weer vertraging (@ Station Amsterdam Centraal in Amsterdam Noord-Holland) https://t.co/bGjBqIe13R,5.237.878.332,489.965.493,10,18,5.00E+00
"8,43E+20",⒍ #suicideawareness⒎ Eurosport⒏ Milaan - San Remo⒐ Jordi Cruijff⒑ Jong Ajax2017/3/18 14:52 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,10,7,1.20E+01
"8,43E+22",Gezellig biertje drinken in Zaandijk. - Drinking a Kaper by Brouwerij Hoop @ Brouwerij Hoop — https://t.co/xQcrHkOxvp,524.763,481.083,1,15,8.00E+00
"8,43E+22",P 2 Brand Woning (13GG04) Noorderbreedte 94 Amsterdam [ 13ALY ] TEST https://t.co/UjXMD58ERR #p2000,524.112.507,49.271.715,2,15,1.40E+01
"8,43E+22",#Intercity 1155 (V 15:11 van Rotterdam) naar Breda rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,3,2,1.20E+01
"8,43E+22",A2 13151 Rit 32608 Amsterdam Oosterpark 1091AC 9 Huisartsenpost Centrum/Oost https://t.co/xTTFDIuA6U #p2000,523.591.188,4.916.442,4,7,5.00E+00
"8,43E+22",Just tasted the Provence with the AIX-factor. #aixrose @ Mevrouw Hamersma Kookboekwinkel https://t.co/rv7dBxbQ1Z,5.235.699.173,489.725.919,5,2,0.00E+00
"8,43E+22",B1 13151 Rit 32610 Amsterdam De Boelelaan 1081HV 1117 VU 8D GROEN neo unit 2 https://t.co/7Fk0MwfUHn #p2000,523.349.075,48.731.634,1,19,8.00E+00
"8,43E+22",P 2 Brand Woning (13GG04) Noorderbreedte 94 Amsterdam [ 13ASY ] TEST https://t.co/yvpvqPhHu4 #p2000,524.112.507,49.271.715,2,1,0.00E+00
"8,43E+22",AMSTERDAM: De actie mbt de woningoverval Rijnstraat Amsterdam wordt bij deze afgesloten. De zoekactie gaat nog s https://t.co/CvrWsHpcRZ,5.239.381.987,494.103.657,3,15,4.00E+00
"8,43E+22",Amsterdam - De actie mbt de woningoverval Rijnstraat Amsterdam wordt bij deze afgesloten. De zoekactie gaat nog st...https://t.co/Z9YfYiE4W9,5.239.381.987,494.103.657,4,1,3.00E+00
"8,43E+22",P 1 Meting Laan der Hesperiden 12 H Amsterdam [ 13GG02 13ASP ] https://t.co/wlFCtkAllq #p2000,523.456.158,48.558.619,5,1,3.00E+00
"8,43E+22",Deze benen zijn nu klaar voor Parijs. Nog 22 dagen nu andere trainingsfase in: genieten!!!!! @… https://t.co/hpEsETGNHV,5.239.140.798,493.804.064,3,18,4.00E+00
"8,43E+22",#Intercity 1152 (V 15:53 van Breda) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.159.555.435,478.000.021,4,4,1.00E+01
"8,43E+22",File op A16 Stilstaand verkeer #A16 #A16_TSW #file #fileleed #verkeer https://t.co/5xKS1meW6Z,518.782,456.773,5,18,1.00E+00
"8,43E+22",Prio: 1 Letsel Jan Evertsenstraat 1057BR Amsterdam https://t.co/BG18W2rKBf #p2000,523.703.482,4.854.517,6,4,1.20E+01
"8,43E+22",#AMSTERDAM #AML | Prio: 1 Letsel Jan Evertsenstraat 1057BR Amsterdam | https://t.co/EDLGzI7UbM,523.705.823,48.543.925,7,4,0.00E+00
"8,43E+21",A1 13177 Rit 32622 Amsterdam Welnastraat 1096GJ 833 https://t.co/4gMkUaRGjx #p2000,5.233.886.675,492.043.696,5,12,6.00E+00
"8,43E+21",Met mij goed!!en zoals gewoonlijk weer holland waardeloos rotland!!niets is hier goed!!ik wil emigreren naar buitenland en daar wonen werken,520.446.633,42.184.485,6,12,5.00E+00
"8,43E+21",⒍ #eurosport⒎ Orly⒏ Jordi Cruijff⒐ Jong Ajax⒑ Schalke 042017/3/18 15:37 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,7,12,5.00E+00
"8,43E+21",I'm at Vondelpark in Amsterdam Noord-Holland w/ @remziye_yildiz https://t.co/YB3TpyKBPS,52.360.357,487.494.681,8,18,6.00E+00
"8,43E+21",A1 13101 Rit 32623 Amsterdam Welnastraat 1096GJ 833 https://t.co/JyP5Mtqwi5 #p2000,5.233.886.675,492.043.696,10,19,5.00E+00
"8,43E+22",#ICDirect 945 (V 16:44 van Breda) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.159.555.435,478.000.021,3,4,9.00E+00
"8,43E+22",#BREDA #LFL03 | A1 4818CG __ Poolseweg Breda Gezondheid (mmt) 14724 MKA Tilburg | https://t.co/xMGVjL27OX,51.578.669,4.794.728,5,19,1.00E+00
"8,43E+22",Lunchen met Mr. Smith bij roastroom met een heerlijk broodje steak en een bubbel wijntje… https://t.co/hLZ9tauvgh,523.433.512,48.905.854,6,7,9.00E+00
"8,43E+22",@deluxegypt @koborjan Sowieso doen veel mensen dit. Ze willen zichzelf beter voelen toch,5.236.264.232,492.714.338,8,13,1.10E+01
"8,43E+22",#alarm Prio: 1 Letsel Jan Evertsenstraat 1057BR Amsterdam - Jan Evertsenstraat 135 1057 BV Amsterdam Netherlands,523.700.511,48.508.176,2,7,1.00E+00
"8,43E+22",I'm at Leidseplein in Amsterdam Noord-Holland https://t.co/vpiyoxMZ8i,5.236.420.851,488.308.601,5,19,1.00E+00
"8,43E+22",Muziek en werk https://t.co/Qrx8QN2ew5,523.911.066,48.799.127,2,7,1.00E+00
"8,43E+22",@JaapvanVuure want ze willen van me af in Waterland?,5.245.349.675,496.651.928,3,19,4.00E+00
"8,43E+22",Wat zijn het weer 2 succesvolle dagen op de Nationale Carrièrebeurs... Dit is het 11e (😊!) jaar… https://t.co/4ZZ8HJ7kDU,5.234.123,488.991,4,19,4.00E+00
"8,43E+22",MWNL - EU-parlement wil meer controle op voeding - Strengere controle op voedingsmiddelen moet fraude tegengaan … https://t.co/dzrBmQaYej,5.239.398.971,488.725.586,6,19,1.00E+00
"8,43E+22",MWNL - Begeleiding stressstoornis via nieuwe traumaboeken - De afgelopen jaren is de maatschappelijke… https://t.co/5Qet17YBZd,5.239.398.971,488.725.586,7,18,1.50E+01
"8,43E+22",#Intercity 1152 (V 16:18 van Rotterdam) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,10,18,5.00E+00
"8,43E+22",#Intercity 1152 (V 16:29 van Delft) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.200.666.809,435.638.905,2,19,1.40E+01
"8,43E+21",⒍ #huiijs⒎ #gendov⒏ Orly⒐ Jordi Cruijff⒑ Jong Ajax2017/3/18 16:12 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,5,11,6.00E+00
"8,43E+21",.@meilivos gaat #paulscheffer lezen om te zien waar het mis ging met de @PvdA (@nporadio1 eerder vandaag). Beter laat dan nooit. Maar laat.,5.188.760.832,451.821.816,6,7,9.00E+00
"8,43E+21",A1 13111 Rit 32632 Amsterdam Willem Kromhoutstraat 1067RC 15 https://t.co/OFHmTqBd16 #p2000,523.754.503,47.948.684,8,13,1.10E+01
"8,43E+22",Yes Heineken bakt brood! Je kunt dit borrelbrood voor €2 - kopen in de tijdelijke Pop Up Bakery… https://t.co/a5f7HgnXVH,52.360.744,48.915.275,9,4,0.00E+00
"8,43E+22",#WORMERVEER #ZAW | Prio 2 Ongeval Wegvervoer Materieel Plein 13 __ Wormerveer | https://t.co/ZFFxEvkyWL,524.861.748,48.078.201,10,7,1.20E+01
"8,43E+22",#MODERN #Culture 🖼️ (at @Stedelijk Museum in Amsterdam Noord-Holland) https://t.co/tRPlVe3Bj4,5.235.778.022,487.988.234,2,15,1.40E+01
"8,43E+22",#DIEMEN #AML | Prio: 1 Letsel Fortdiemerdammerweg Diemen | https://t.co/W4OBPRQeDy,523.389.926,49.591.888,5,19,1.00E+00
"8,43E+22",#alarm Prio: 1 Letsel Fortdiemerdammerweg Diemen - Fortdiemerdamweg 1111 Diemen Netherlands,523.393.543,50.125.934,7,12,5.00E+00
"8,43E+22",#Intercity 1165 (V 17:28 van Delft) naar Breda rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.200.666.809,435.638.905,8,7,7.00E+00
"8,43E+22",#alarm P2 Ongeval Wegvervoer Materieel Plein 13 59 Wormerveer - Plein 13 59 1521 AP Wormerveer Netherlands,524.862.061,48.073.635,9,7,7.00E+00
"8,43E+22",Trend Alert: 'Ronde van Groningen'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/VoiL3EES0t,523.731,4.8932,10,7,1.20E+01
"8,43E+22",Project Vespa Sprint Mat-Groen Special!… https://t.co/rbIhH4WIzw,5.251.605,610.101,6,18,1.00E+00
"8,43E+22",I'm at Metrostation De Vlugtlaan in Amsterdam Noord-Holland https://t.co/2dKZD3OOMQ,5.237.965.932,483.824.657,8,12,1.10E+01
"8,43E+22",#Intercity 1158 (V 17:23 van Breda) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.159.555.435,478.000.021,9,18,5.00E+00
"8,43E+22",⒍ #rbbjvo⒎ Ronde van Groningen⒏ #huiijs⒐ Staphorst⒑ Jordi Cruijff2017/3/18 16:32 CET #trndnl https://t.co/tOVVBU3TJP,523.731,4.8932,10,18,5.00E+00
"8,43E+22",💛🐯 @ Amsterdam Netherlands https://t.co/qf4ZRZHI1n,523.731,4.8922,11,18,1.10E+01
"8,43E+22",Net voor de eerste race nog een snelle meet&amp;greet met Max bij Hornbach in Amsterdam. Gelukkig… https://t.co/bBlxabVzEe,5.239.158.475,479.913.737,12,18,1.10E+01
"8,43E+22",I'm at Nieuwmarkt in Amsterdam Noord-Holland https://t.co/5HbarXXjwZ https://t.co/MGTi0RrBbk,5.237.256.653,490.032.077,3,7,6.00E+00
"8,43E+22",I'm at Watertoren Assendelft in Assendelft Noord-Holland https://t.co/waQQtlakNP,5.247.726.421,477.043.309,4,0,1.30E+01
"8,43E+22",Zo herken je die smurfen niet hé? #incognito #desmurfen #premiere… https://t.co/btIDST4DEW,5.231.236,494.571,6,16,1.50E+01
"8,43E+22",A1 13119 Rit 32643 Amsterdam Warmoesstraat 1012JK 170 Cafe Players https://t.co/F8PYEP5Mms #p2000,523.735.063,48.954.039,7,7,1.00E+01
"8,43E+22",Drinking a Lentebier by @jopenbier @ Jopenkerk Hoofddorp — https://t.co/DFTAKekXwN #photo,523.021,468.883,9,18,5.00E+00
"8,43E+22",Amsterdam - Ivm woninginbraak j.blankensteinstr adam op zoek naar 3 pers zuidamerikaans/donk huidskl.Vrouw 2 vle...https://t.co/qTqowXgNhN,5.237.536.478,496.520.689,6,0,1.30E+01
"8,43E+22",#ICDirect 945 (V 17:37 van Amsterdam Airport) naar Amsterdam Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.230.944.443,476.194.429,3,18,4.00E+00
"8,43E+22",NIEUWE VIDEO:OVERLEVEN IN DUITSLAND ZONDER GELD (1/2) ft. VAELTAX ✌Check de link in m'n bio om… https://t.co/WV28XH1Tjs,51,10,4,16,1.00E+00
"8,43E+22",MWNL - Griepepidemie heerst al bijna twee keer zo lang als normaal - De griepepidemie in Nederland duurt al ruim… https://t.co/bk3abRl0QT,5.239.398.971,488.725.586,6,0,1.30E+01
"8,43E+22",MWNL - Nederlanders rekenen kilometerheffing evenveel door als Belgen - Iets meer dan 40% van de Nederlandse… https://t.co/08NY4N1aW2,5.239.398.971,488.725.586,4,18,4.00E+00
"8,43E+22",Hello Amsterdam💁🏻😍💁🏻 #netherlands #amsterdam @ Amsterdam Netherlands https://t.co/QGYgkWEzai,523.731,4.8922,5,4,7.00E+00
"8,43E+22",#HBD to my bruv @Hefbundy vele jaren na deze je weet ik heb je back allday #Fam #Love… https://t.co/nImhQy0nzo,5.239.111,491.833,7,7,1.00E+01
"8,43E+22",A1 13103 Rit 32657 Amsterdam De Ruijterkade https://t.co/MIhiySwcEJ #p2000,523.738.007,48.909.347,8,0,1.30E+01
"8,43E+22",Drinking a Bruun by Domein Reynaert @ Internationaal Bierfestival Wieze — https://t.co/6x0mA62WLg,509.778,4.0816,11,19,5.00E+00
"8,43E+22",De grandeur van het #hoofdgebouw van de #mijn van #waterschei komt terug tot zijn recht...… https://t.co/ChDYNYzvvE,51,553.333,3,18,4.00E+00
"8,43E+22",📍A(m)sterdam. @ Amsterdam Netherlands https://t.co/mspaPe3uAP,523.731,4.8922,4,7,5.00E+00
"8,43E+22",Ichronic. #Misha. @ Nieuwmarkt https://t.co/8OBC9CBnMw,52.372.573,4.900.503,6,18,1.00E+00
"8,43E+22",A2 13191 Rit 32661 Amsterdam Marnixstraat 1016TG 170 Kazerne Hendrik https://t.co/AEbdcnGcVI #p2000,523.729.206,48.759.681,12,1,2.00E+00
"8,43E+22",Frisse lekkere tripel! - Drinking a Poesiat &amp; Kater Kaintz Tripel @ Brouwerij Poesiat &amp; Kater - https://t.co/XbYq9vRuOV #photo,523.576,493.567,4,18,4.00E+00
"8,43E+22",P 2 Wateroverlast Spaklerweg 16 F Amsterdam [ 13GG04 13ASW ] https://t.co/8A1c31wOw4 #p2000,52.340.312,49.197.364,8,18,6.00E+00
"8,43E+22",Het huis ruikt weer heerlijk🥄#kippensoep #bouillon #zaterdag #regen buiten. @ Amsterdam … https://t.co/2EHeo556ed,523.731,4.8922,9,1,2.00E+00
"8,43E+22",I'm at Busstation Bijlmer ArenA in Amsterdam Noord-Holland https://t.co/DQt5uXfG54 https://t.co/p3KMbwjGP4,5.231.110.857,494.681.807,11,7,1.20E+01
"8,43E+22",#Intercity 1162 (V 18:48 van Rotterdam) naar Den Haag Centraal rijdt vandaag niet. #fail Geld terug? Zie https://t.co/wQfqoWMoGC,5.192.499.924,446.888.876,8,18,6.00E+00
"8,43E+22",A1 13343 Rit 32672 Amsterdam Postjesweg 1057DW 65 3 Albert Heijn + Geldautomaat https://t.co/0xjLkW8RWe #p2000,523.642.471,48.554.696,5,18,1.00E+00
"8,43E+21","MWNL - Rotterdam tegen kindermarketing ongezonde voeding - ""Kindermarketing voor ongezonde voeding is een serieus… https://t.co/r9jea1scpk",5.239.398.971,488.725.586,7,13,5.00E+00
"8,43E+21",A1 13104 Rit 32674 Amsterdam Oudekerksplein 1012GX 1 th De Oude Kerk https://t.co/yQCXsWyHsj #p2000,523.745.739,4.897.596,9,19,6.00E+00
"8,43E+22",9 days across 4 cities - Paris Brussels Maastricht and Amsterdam!… https://t.co/J3KP7HPcss,523.731,4.8922,10,2,3.00E+00
"8,43E+22",André Hazes Jr. / Holland Zingt Hazes / 17.03.2017 @AndreH6Jr hollandzingthazes… https://t.co/kW22Kf8Hg1,5.231.375,493.771,12,19,1.10E+01
"8,43E+22",Aanwezig bij blauwe loper première van de Smurfen en het verloren dorp met vele bners. Vanaf 5… https://t.co/HQ67LdcDmV,5.231.236,494.571,8,11,9.00E+00
"8,43E+22",Sun 19 Mar: Recht op Zondag. Een talkshow met Guido Wevers op ... https://t.co/niXbSDuWBT #Mechelen #Muziek #hoplr https://t.co/LTJzkhDsO3,5.102.873,447.718,9,12,9.00E+00
"8,43E+22",I'm at Koeleman Electro in Mijdrecht Utrecht https://t.co/udsYHjsQSz https://t.co/AjUd8lvj3G,5.220.684.405,487.746.133,10,15,1.10E+01
"8,43E+22",B2 (OPS GHOR: Contact MKA) Amsterdam Elandsgracht 1016TT 117 Meldkamer Ambulancedienst https://t.co/1wvM2Yjb3t #p2000,523.688.969,48.786.868,4,1,3.00E+00
"8,43E+22",@GertOldambt @DianaGruben was een leuke middag enerverend en positief! @pvda,52.297.806,5.611.869,5,11,6.00E+00
"8,43E+21",B1 13177 Rit 32683 Amsterdam De Boelelaan 1081HV 1117 VU 5D ccu https://t.co/eMauVKG2dX #p2000,523.349.075,48.731.634,7,18,1.50E+01
"8,43E+21",I'm at Bushalte Centrum in Mijdrecht Utrecht https://t.co/6f8MRclFRk https://t.co/R9N22gtNYx,52.207.491,48.684.455,8,1,2.00E+00
"8,43E+22",IamAmsterdam #amsterdam #holland #holiday #saturday #nostop #trip #bulldog #next @ Amsterdam … https://t.co/Y4lPxOLthK,523.731,4.8922,9,2,3.00E+00
"8,43E+22",@gewoontelui ja ok.ik weet ook niet precies wie jij bent den haag!! Ja gewoon geen werk no future maar ik ben niet lui,520.446.633,42.184.485,11,0,1.30E+01
"8,43E+22",I'm at Steigenberger Airport Hotel Amsterdam - @steigenbergerhq in Schiphol-Oost Noord-Holland https://t.co/kjZFLw38vd,5.230.849.174,481.040.239,5,4,7.00E+00
"8,43E+22",Plaatjes draaien in de nieuwe hand &amp; homemade Deli van De Vrouw met de Baard. Play Some record… https://t.co/9fCcVdDcgd,523.775.199,489.308,6,18,1.00E+00
"8,43E+22",MWNL - --- --- Tags van de week | Nederlands --- --- https://t.co/hkfEPWvI8S,5.239.398.971,488.725.586,2,19,1.40E+01
"8,43E+22",Amsterdam - De burgernetactie ivm de vermissing vanaf de Bonhoeffersingel wordt afgesloten. Wij zijn nog steeds op...https://t.co/Pqnu0vh8cI,5.235.497.639,478.067.276,4,4,1.00E+01
"8,43E+22",AMSTERDAM: De burgernetactie ivm de vermissing vanaf de Bonhoeffersingel wordt afgesloten. Wij zijn nog steeds o https://t.co/QXVsQQ4w3q,5.235.497.639,478.067.276,5,1,3.00E+00
"8,43E+22",Tue 28 Mar: Islamofobie: het echte verhaal (nu in A'dam) https://t.co/FQlFKT6sZy #Amsterdam #Politiek #hoplr https://t.co/BhPHkMP2XT,5.236.501.997,493.611.227,6,18,1.00E+00
"8,43E+22",Vanavond 1 wedstrijd zaalvoetbal fluiten in Kerkrade (@ Sporthal Rolduc in Kerkrade Nederland) https://t.co/Cz9Y1Nb8qz,5.086.630.617,607.684.493,8,11,9.00E+00
"8,43E+21",Ik draag dus nooit handschoenen tijdens het huishouden. Gevolg: droge handen. En lelijke nagels.… https://t.co/06McD10GOH,5.234.484,489.057,11,1,2.00E+00
